"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.442653803E0,1.666875076E1,-1.125000000E1,-9.375000000E1,9.588259619E1
2.452653803E0,1.676250076E1,-1.141875076E1,-9.343125153E1,9.560736406E1
2.462653803E0,1.683750153E1,-1.128750038E1,-9.354375458E1,9.571490554E1
2.472653803E0,1.693125153E1,-1.130625057E1,-9.346875000E1,9.566036696E1
2.482653803E0,1.681875038E1,-1.136250019E1,-9.358125305E1,9.575712870E1
2.492653803E0,1.672500038E1,-1.128750038E1,-9.363750458E1,9.578682355E1
2.502653803E0,1.689375114E1,-1.136250019E1,-9.352500153E1,9.571536527E1
2.512653803E0,1.717500114E1,-1.147500038E1,-9.360000610E1,9.585206018E1
2.522653803E0,1.728750038E1,-1.123125076E1,-9.343125153E1,9.567861530E1
2.532653803E0,1.728750038E1,-1.095000076E1,-9.358125305E1,9.579254203E1
2.542653803E0,1.732500076E1,-1.108125019E1,-9.335625458E1,9.559466526E1
2.552653803E0,1.719375038E1,-1.098750019E1,-9.345000458E1,9.565173061E1
2.562653803E0,1.725000000E1,-1.104375076E1,-9.335625458E1,9.557676077E1
2.572653803E0,1.732500076E1,-1.098750019E1,-9.337500000E1,9.560215184E1
2.582653803E0,1.725000000E1,-1.123125076E1,-9.331875610E1,9.556198896E1
2.592653803E0,1.725000000E1,-1.098750019E1,-9.339375305E1,9.560690754E1
2.602653803E0,1.725000000E1,-1.108125019E1,-9.345000458E1,9.567267092E1
2.612653803E0,1.728750038E1,-1.113750076E1,-9.341250610E1,9.564934861E1
2.622653803E0,1.695000076E1,-1.106250000E1,-9.352500153E1,9.569016325E1
2.632653803E0,1.698750114E1,-1.108125019E1,-9.341250610E1,9.558904538E1
2.642653803E0,1.696875000E1,-1.096875000E1,-9.373125458E1,9.588430548E1
2.652653803E0,1.696875000E1,-1.100625038E1,-9.373125458E1,9.588860260E1
2.662653803E0,1.698750114E1,-1.111875057E1,-9.386250305E1,9.603317806E1
2.672653803E0,1.710000038E1,-1.117500019E1,-9.384375000E1,9.604134556E1
2.682653803E0,1.706250000E1,-1.130625057E1,-9.380625153E1,9.601340028E1
2.692653803E0,1.681875038E1,-1.134375000E1,-9.391875458E1,9.608477241E1
2.702653803E0,1.706250000E1,-1.125000000E1,-9.393750000E1,9.613503686E1
2.712653803E0,1.710000038E1,-1.132500076E1,-9.436875153E1,9.657187437E1
2.722653803E0,1.683750153E1,-1.141875076E1,-9.418125153E1,9.635350261E1
2.732653803E0,1.710000038E1,-1.132500076E1,-9.433125305E1,9.653523169E1
2.742653803E0,1.723125076E1,-1.130625057E1,-9.423750305E1,9.646478262E1
2.752653803E0,1.708125114E1,-1.143750000E1,-9.427500153E1,9.649021432E1
2.762653803E0,1.706250000E1,-1.134375000E1,-9.435000610E1,9.654912336E1
2.772653803E0,1.698750114E1,-1.134375000E1,-9.438750458E1,9.657254724E1
2.782653803E0,1.672500038E1,-1.145625019E1,-9.425625610E1,9.641168560E1
2.792653803E0,1.678125000E1,-1.126875019E1,-9.382500458E1,9.597773995E1
2.802653803E0,1.725000000E1,-1.100625038E1,-9.371250153E1,9.592045136E1
2.812653803E0,1.721250153E1,-1.100625038E1,-9.354375458E1,9.574884739E1
2.822653803E0,1.717500114E1,-1.063125038E1,-9.348750305E1,9.564474568E1
2.832653803E0,1.721250153E1,-1.050000000E1,-9.348750305E1,9.563698780E1
2.842653803E0,1.730625153E1,-1.061250019E1,-9.337500000E1,9.555638193E1
2.852653803E0,1.736250114E1,-1.063125038E1,-9.311250305E1,9.531221409E1
2.862653803E0,1.745625114E1,-1.085625076E1,-9.337500000E1,9.561103236E1
2.872653803E0,1.747500038E1,-1.110000038E1,-9.367500305E1,9.593535242E1
2.882653803E0,1.721250153E1,-1.125000000E1,-9.375000000E1,9.597861850E1
2.892653803E0,1.721250153E1,-1.141875076E1,-9.391875458E1,9.616335341E1
2.902653803E0,1.711875153E1,-1.160625076E1,-9.412500000E1,9.637049515E1
2.912653803E0,1.698750114E1,-1.175625038E1,-9.418125153E1,9.642039596E1
2.922653803E0,1.683750153E1,-1.170000076E1,-9.403125000E1,9.624067462E1
2.932653803E0,1.691250038E1,-1.162500000E1,-9.416250610E1,9.637297780E1
2.942653803E0,1.695000076E1,-1.143750000E1,-9.401250458E1,9.621055009E1
2.952653803E0,1.689375114E1,-1.126875019E1,-9.376875305E1,9.594249636E1
2.962653803E0,1.693125153E1,-1.126875019E1,-9.386250305E1,9.604072828E1
2.972653803E0,1.683750153E1,-1.115625000E1,-9.384375000E1,9.599277465E1
2.982653803E0,1.687500000E1,-1.126875019E1,-9.382500458E1,9.599417607E1
2.992653803E0,1.693125153E1,-1.102500057E1,-9.375000000E1,9.590245261E1
3.002653803E0,1.706250000E1,-1.106250000E1,-9.365625000E1,9.583841076E1
3.012653803E0,1.710000038E1,-1.106250000E1,-9.378750610E1,9.597335683E1
3.022653803E0,1.708125114E1,-1.091250038E1,-9.376875305E1,9.593451336E1
3.032653803E0,1.693125153E1,-1.102500057E1,-9.378750610E1,9.593911724E1
3.042653803E0,1.680000114E1,-1.108125019E1,-9.384375000E1,9.597751590E1
3.052653803E0,1.687500000E1,-1.102500057E1,-9.350625610E1,9.565425340E1
3.062653803E0,1.685625076E1,-1.087500000E1,-9.365625000E1,9.578043631E1
3.072653803E0,1.678125000E1,-1.104375076E1,-9.358125305E1,9.571324728E1
3.082653803E0,1.689375114E1,-1.098750019E1,-9.388125610E1,9.601986376E1
3.092653803E0,1.681875038E1,-1.104375076E1,-9.386250305E1,9.599481379E1
3.102653803E0,1.695000076E1,-1.117500019E1,-9.395625305E1,9.612471401E1
